date,ili,detection_rate,delta_ili,peak_gap,min_temp,max_temp,daily_rain,avg_humidity
2025-01-11,82.143,37.0,-33.314,46.957,-9.5,0.4,0.65,57.4
2025-01-12,76.571,35.8,-36.157,52.529,-8.2,2.5,0.975,59.9
2025-01-13,71.0,34.6,-39.0,58.1,-5.6,4.1,1.3,76.9
2025-01-14,67.486,33.621,-36.943,61.614,-1.7,5.2,0.1,72.0
2025-01-15,63.971,32.643,-34.886,65.129,-5.3,-0.5,0.05,40.8
2025-01-16,60.457,31.664,-32.829,68.643,-4.9,2.8,0.0,65.1
2025-01-17,56.943,30.686,-30.771,72.157,-4.9,5.6,0.0,62.4
2025-01-18,53.429,29.707,-28.714,75.671,-4.0,7.5,0.0,54.1
2025-01-19,49.914,28.729,-26.657,79.186,-1.2,9.0,0.0,65.0
2025-01-20,46.4,27.75,-24.6,82.7,0.9,7.5,0.0,73.1
2025-01-21,44.986,27.029,-22.5,84.114,-1.0,6.3,0.8,79.8
2025-01-22,43.571,26.307,-20.4,85.529,0.5,7.7,1.6,70.3
2025-01-23,42.157,25.586,-18.3,86.943,-2.4,7.7,2.4,54.3
2025-01-24,40.743,24.864,-16.2,88.357,-2.7,10.6,3.2,45.9
2025-01-25,39.329,24.143,-14.1,89.771,1.2,11.4,4.0,52.8
2025-01-26,37.914,23.421,-12.0,91.186,1.8,7.5,4.8,50.5
2025-01-27,36.5,22.7,-9.9,92.6,-2.7,5.1,5.6,77.9
2025-01-28,33.857,21.671,-11.129,95.243,-5.3,-2.5,0.1,71.3
2025-01-29,31.214,20.643,-12.357,97.886,-6.4,-1.3,0.2,66.1
2025-01-30,28.571,19.614,-13.586,100.529,-7.5,-1.0,1.3,46.6
2025-01-31,25.929,18.586,-14.814,103.171,-2.6,0.7,2.4,80.1
2025-02-01,23.286,17.557,-16.043,105.814,-2.0,7.9,1.2,74.3
2025-02-02,20.643,16.529,-17.271,108.457,-2.5,6.8,0.0,67.1
2025-02-03,18.0,15.5,-18.5,111.1,-8.2,0.6,0.575,48.8
2025-02-04,17.429,15.1,-16.429,111.671,-11.5,-5.3,1.15,50.8
2025-02-05,16.857,14.7,-14.357,112.243,-11.8,-3.7,1.725,49.1
2025-02-06,16.286,14.3,-12.286,112.814,-11.5,-0.2,2.3,59.9
2025-02-07,15.714,13.9,-10.214,113.386,-10.7,-4.7,0.4,60.1
2025-02-08,15.143,13.5,-8.143,113.957,-11.5,-3.4,0.267,54.5
2025-02-09,14.571,13.1,-6.071,114.529,-9.6,1.7,0.133,63.8
2025-02-10,14.0,12.7,-4.0,115.1,-7.5,2.6,0.0,61.0
2025-02-11,13.829,12.536,-3.6,115.271,-5.7,7.0,1.25,59.8
2025-02-12,13.657,12.371,-3.2,115.443,-2.9,2.5,2.5,75.8
2025-02-13,13.486,12.207,-2.8,115.614,-5.8,6.1,2.388,53.1
2025-02-14,13.314,12.043,-2.4,115.786,-1.6,10.1,2.276,67.4
2025-02-15,13.143,11.879,-2.0,115.957,0.4,7.8,2.165,76.5
2025-02-16,12.971,11.714,-1.6,116.129,0.4,9.7,2.053,75.6
2025-02-17,12.8,11.55,-1.2,116.3,-3.4,3.5,1.941,39.1
2025-02-18,12.786,11.693,-1.043,116.314,-5.2,2.6,1.829,40.3
2025-02-19,12.771,11.836,-0.886,116.329,-5.8,1.2,1.718,44.8
2025-02-20,12.757,11.979,-0.729,116.343,-6.5,1.9,1.606,43.3
2025-02-21,12.743,12.121,-0.571,116.357,-6.4,2.6,1.494,45.3
2025-02-22,12.729,12.264,-0.414,116.371,-5.6,2.7,1.382,49.1
2025-02-23,12.714,12.407,-0.257,116.386,-6.5,0.5,1.271,45.4
2025-02-24,12.7,12.55,-0.1,116.4,-6.3,4.7,1.159,49.8
2025-02-25,12.443,11.979,-0.343,113.929,-3.1,6.1,1.047,72.6
2025-02-26,12.186,11.407,-0.586,111.457,0.7,9.1,0.935,49.4
2025-02-27,11.929,10.836,-0.829,108.986,-2.0,14.2,0.824,29.4
2025-02-28,11.671,10.264,-1.071,106.514,3.7,13.7,0.712,52.4
2025-03-01,11.414,9.693,-1.314,104.043,3.4,13.0,0.6,68.5
2025-03-02,11.157,9.121,-1.557,101.571,2.2,15.6,11.8,68.0
2025-03-03,10.9,8.55,-1.8,99.1,1.0,7.1,10.4,63.5
2025-03-04,11.1,9.893,-1.343,93.329,0.9,3.4,4.0,68.3
2025-03-05,11.3,11.236,-0.886,87.557,2.3,9.2,0.0,63.3
2025-03-06,11.5,12.579,-0.429,81.786,-0.4,10.4,0.0,55.1
2025-03-07,11.7,13.921,0.029,76.014,0.0,11.1,0.0,49.3
2025-03-08,11.9,15.264,0.486,70.243,2.8,11.2,0.0,55.0
2025-03-09,12.1,16.607,0.943,64.471,1.2,13.5,0.0,67.3
2025-03-10,12.3,17.95,1.4,58.7,2.4,14.9,0.0,59.8
2025-03-11,12.329,16.8,1.229,55.157,2.9,16.6,0.0,58.0
2025-03-12,12.357,15.65,1.057,51.614,6.7,11.8,0.0,72.3
2025-03-13,12.386,14.5,0.886,48.071,3.2,15.0,0.0,54.6
2025-03-14,12.414,13.35,0.714,44.529,5.0,20.1,0.0,31.4
2025-03-15,12.443,12.2,0.543,40.986,10.0,17.2,0.0,39.1
2025-03-16,12.471,11.05,0.371,37.443,1.3,10.1,0.8,56.3
2025-03-17,12.5,9.9,0.2,33.9,-1.3,6.8,0.4,46.0
2025-03-18,12.9,10.5,0.571,32.086,0.3,5.6,9.9,70.6
2025-03-19,13.3,11.1,0.943,30.271,-1.9,7.3,8.25,49.5
2025-03-20,13.7,11.7,1.314,28.457,2.2,15.0,6.6,62.8
2025-03-21,14.1,12.3,1.686,26.643,7.9,18.7,4.95,61.3
2025-03-22,14.5,12.9,2.057,24.829,6.1,19.9,3.3,53.8
2025-03-23,14.9,13.5,2.429,23.014,7.1,24.0,1.65,49.0
2025-03-24,15.3,14.1,2.8,21.2,11.7,21.3,0.0,56.1
2025-03-25,15.157,14.886,2.257,18.7,8.4,21.4,0.1,63.5
2025-03-26,15.014,15.671,1.714,16.2,6.0,23.9,0.2,46.4
2025-03-27,14.871,16.457,1.171,13.7,7.1,18.6,0.3,65.1
2025-03-28,14.729,17.243,0.629,11.2,3.1,11.8,0.15,41.6
2025-03-29,14.586,18.029,0.086,8.7,0.6,6.7,0.0,40.8
2025-03-30,14.443,18.814,-0.457,6.2,-1.8,7.6,0.0,51.1
2025-03-31,14.3,19.6,-1.0,3.7,1.2,14.1,0.0,50.5
2025-04-01,14.814,18.9,-0.343,2.8,3.9,17.0,0.0,53.0
2025-04-02,15.329,18.2,0.314,1.9,5.2,14.4,0.0,55.4
2025-04-03,15.843,17.5,0.971,1.0,3.6,16.9,7.6,58.6
2025-04-04,16.357,16.8,1.629,0.1,6.0,16.4,15.2,54.5
2025-04-05,16.871,16.1,2.286,-0.8,7.5,9.5,22.8,86.1
2025-04-06,17.386,15.4,2.943,-1.7,6.9,15.7,0.0,67.3
2025-04-07,17.9,14.7,3.6,-2.6,5.5,20.1,0.267,54.5
2025-04-08,18.043,14.75,3.229,-2.371,10.7,18.9,0.533,55.0
2025-04-09,18.186,14.8,2.857,-2.143,8.4,18.0,0.8,51.6
2025-04-10,18.329,14.85,2.486,-1.914,8.8,19.1,0.0,60.6
2025-04-11,18.471,14.9,2.114,-1.686,8.1,24.2,7.7,51.8
2025-04-12,18.614,14.95,1.743,-1.457,1.4,22.5,15.4,66.5
2025-04-13,18.757,15.0,1.371,-1.229,1.1,8.2,4.2,71.1
2025-04-14,18.9,15.05,1.0,-1.0,2.6,6.0,7.4,87.4
2025-04-15,18.386,14.529,0.343,-0.343,2.3,14.0,5.55,70.3
2025-04-16,17.871,14.007,-0.314,0.314,6.4,21.9,3.7,58.0
2025-04-17,17.357,13.486,-0.971,0.971,15.8,24.7,1.85,63.5
2025-04-18,16.843,12.964,-1.629,1.629,15.4,23.7,0.0,67.9
2025-04-19,16.329,12.443,-2.286,2.286,12.2,20.0,9.2,89.1
2025-04-20,15.814,11.921,-2.943,2.943,9.5,24.1,17.733,70.0
2025-04-21,15.3,11.4,-3.6,3.6,14.2,27.1,26.267,65.3
2025-04-22,14.814,11.279,-3.571,4.086,14.2,20.4,34.8,87.8
2025-04-23,14.329,11.157,-3.543,4.571,10.9,22.9,33.278,62.4
2025-04-24,13.843,11.036,-3.514,5.057,10.7,19.6,31.756,52.4
2025-04-25,13.357,10.914,-3.486,5.543,7.7,17.8,30.233,38.4
2025-04-26,12.871,10.793,-3.457,6.029,7.2,20.0,28.711,53.1
2025-04-27,12.386,10.671,-3.429,6.514,10.7,19.1,27.189,46.4
2025-04-28,11.9,10.55,-3.4,7.0,10.3,20.2,25.667,45.6
2025-04-29,11.971,10.293,-2.843,6.929,8.2,21.0,24.144,34.1
2025-04-30,12.043,10.036,-2.286,6.857,10.0,25.8,22.622,36.3
2025-05-01,12.114,9.779,-1.729,6.786,11.3,17.6,21.1,69.6
2025-05-02,12.186,9.521,-1.171,6.714,8.2,18.5,0.0,59.3
2025-05-03,12.257,9.264,-0.614,6.643,9.5,14.0,7.3,80.5
2025-05-04,12.329,9.007,-0.057,6.571,8.2,19.9,9.017,60.9
2025-05-05,12.4,8.75,0.5,6.5,9.3,15.0,10.733,64.5
2025-05-06,12.614,8.907,0.643,6.286,8.5,19.5,12.45,57.5
2025-05-07,12.829,9.064,0.786,6.071,9.9,21.1,14.167,61.5
2025-05-08,13.043,9.221,0.929,5.857,9.7,24.9,15.883,53.5
2025-05-09,13.257,9.379,1.071,5.643,14.1,17.4,17.6,81.8
2025-05-10,13.471,9.536,1.214,5.429,11.6,15.3,14.1,95.5
2025-05-11,13.686,9.693,1.357,5.214,11.4,20.2,0.0,76.9
2025-05-12,13.9,9.85,1.5,5.0,9.8,23.6,0.275,62.6
2025-05-13,13.157,8.886,0.543,5.743,13.3,25.8,0.55,47.4
2025-05-14,12.414,7.921,-0.414,6.486,14.1,26.7,0.825,52.8
2025-05-15,11.671,6.957,-1.371,7.229,16.8,22.2,1.1,80.9
2025-05-16,10.929,5.993,-2.329,7.971,17.8,22.0,51.3,92.6
2025-05-17,10.186,5.029,-3.286,8.714,14.7,24.3,2.2,86.4
2025-05-18,9.443,4.064,-4.243,9.457,11.4,21.0,1.9,59.3
2025-05-19,8.7,3.1,-5.2,10.2,10.5,20.9,1.6,70.4
2025-05-20,8.671,3.064,-4.486,10.229,17.4,27.3,1.0,85.5
2025-05-21,8.643,3.029,-3.771,10.257,22.3,30.8,0.9,75.5
2025-05-22,8.614,2.993,-3.057,10.286,20.0,28.5,0.8,68.0
2025-05-23,8.586,2.957,-2.343,10.314,15.4,22.2,1.2,53.8
2025-05-24,8.557,2.921,-1.629,10.343,13.0,19.3,4.3,69.1
2025-05-25,8.529,2.886,-0.914,10.371,11.7,22.6,3.225,61.0
2025-05-26,8.5,2.85,-0.2,10.4,13.0,26.2,2.15,59.4
2025-05-27,8.457,2.9,-0.214,10.443,14.7,27.0,1.075,57.0
2025-05-28,8.414,2.95,-0.229,10.486,16.3,26.9,0.0,62.0
2025-05-29,8.371,3.0,-0.243,10.529,15.3,27.3,0.0,58.4
2025-05-30,8.329,3.05,-0.257,10.571,16.7,28.3,0.0,55.0
2025-05-31,8.286,3.1,-0.271,10.614,16.4,27.0,0.0,55.0
2025-06-01,8.243,3.15,-0.286,10.657,17.0,29.3,0.0,57.8
2025-06-02,8.2,3.2,-0.3,10.7,19.2,23.1,0.0,64.3
2025-06-03,8.0,3.043,-0.457,10.9,17.0,25.3,0.02,56.9
2025-06-04,7.8,2.886,-0.614,11.1,15.2,25.3,0.04,55.3
2025-06-05,7.6,2.729,-0.771,11.3,15.6,27.1,0.06,49.8
2025-06-06,7.4,2.571,-0.929,11.5,17.7,30.0,0.08,42.6
2025-06-07,7.2,2.414,-1.086,11.7,19.8,28.2,0.1,61.4
2025-06-08,7.0,2.257,-1.243,11.9,21.4,30.4,0.6,69.3
2025-06-09,6.8,2.1,-1.4,12.1,20.6,30.2,0.0,66.6
2025-06-10,6.714,1.986,-1.286,11.671,18.8,25.3,0.0,71.6
2025-06-11,6.629,1.871,-1.171,11.243,15.9,28.5,0.5,54.6
2025-06-12,6.543,1.757,-1.057,10.814,17.9,33.1,1.0,50.4
2025-06-13,6.457,1.643,-0.943,10.386,20.1,29.4,1.5,60.9
2025-06-14,6.371,1.529,-0.829,9.957,20.3,32.1,6.65,66.3
2025-06-15,6.286,1.414,-0.714,9.529,21.7,33.2,11.8,69.6
2025-06-16,6.2,1.3,-0.6,9.1,21.8,25.1,20.0,87.8
2025-06-17,5.986,1.114,-0.729,9.114,21.1,29.6,13.6,73.3
2025-06-18,5.771,0.929,-0.857,9.129,21.2,30.9,7.2,65.3
2025-06-19,5.557,0.743,-0.986,9.143,21.1,34.2,0.8,57.9
2025-06-20,5.343,0.557,-1.114,9.157,22.2,28.3,51.1,93.4
2025-06-21,5.129,0.371,-1.243,9.171,20.5,24.2,0.2,88.1
2025-06-22,4.914,0.186,-1.371,9.186,18.1,28.6,0.9,68.6
2025-06-23,4.7,0.0,-1.5,9.2,19.4,31.7,1.6,64.8
2025-06-24,4.886,0.3,-1.1,9.014,20.5,28.0,2.3,63.4
2025-06-25,5.071,0.6,-0.7,8.829,19.5,22.1,8.0,88.9
2025-06-26,5.257,0.9,-0.3,8.643,19.9,24.2,1.1,85.3
2025-06-27,5.443,1.2,0.1,8.457,21.1,29.3,0.0,78.1
2025-06-28,5.629,1.5,0.5,8.271,24.5,28.1,0.6,85.0
2025-06-29,5.814,1.8,0.9,8.086,24.9,30.2,0.0,77.1
2025-06-30,6.0,2.1,1.3,7.9,25.6,31.2,0.45,74.6
2025-07-01,6.014,1.85,1.129,7.886,26.2,31.8,0.9,78.6
2025-07-02,6.029,1.6,0.957,7.871,26.8,30.9,0.0,76.3
2025-07-03,6.043,1.35,0.786,7.857,26.5,32.0,0.0,75.5
2025-07-04,6.057,1.1,0.614,7.843,25.7,30.0,0.0,77.0
2025-07-05,6.071,0.85,0.443,7.829,26.0,32.3,2.95,72.9
2025-07-06,6.086,0.6,0.271,7.814,26.3,32.8,5.9,74.3
2025-07-07,6.1,0.35,0.1,7.8,26.7,33.2,8.85,79.0
2025-07-08,6.086,0.35,0.071,7.071,26.9,37.8,11.8,72.5
2025-07-09,6.071,0.35,0.043,6.343,27.4,36.0,9.44,61.1
2025-07-10,6.057,0.35,0.014,5.614,27.3,36.2,7.08,46.6
2025-07-11,6.043,0.35,-0.014,4.886,24.6,36.1,4.72,47.1
2025-07-12,6.029,0.35,-0.043,4.157,24.4,36.5,2.36,47.5
2025-07-13,6.014,0.35,-0.071,3.429,25.6,31.0,0.0,66.8
2025-07-14,6.0,0.35,-0.1,2.7,21.7,28.1,13.6,78.3
2025-07-15,5.943,0.436,-0.143,2.729,21.5,25.9,4.0,84.1
2025-07-16,5.886,0.521,-0.186,2.757,22.2,24.8,73.1,90.1
2025-07-17,5.829,0.607,-0.229,2.786,22.0,24.4,75.5,94.3
2025-07-18,5.771,0.693,-0.271,2.814,22.9,27.2,16.1,89.5
2025-07-19,5.714,0.779,-0.314,2.843,21.9,25.8,84.0,95.4
2025-07-20,5.657,0.864,-0.357,2.871,25.0,31.3,14.8,82.8
2025-07-21,5.6,0.95,-0.4,2.9,25.6,31.6,0.0,77.4
2025-07-22,5.886,0.986,-0.057,2.571,26.6,32.2,0.1,75.6
2025-07-23,6.171,1.021,0.286,2.243,25.5,33.3,0.09,70.4
2025-07-24,6.457,1.057,0.629,1.914,25.8,34.1,0.08,68.0
2025-07-25,6.743,1.093,0.971,1.586,25.6,36.3,0.07,64.6
2025-07-26,7.029,1.129,1.314,1.257,27.6,37.1,0.06,61.9
2025-07-27,7.314,1.164,1.657,0.929,28.3,38.0,0.05,62.4
2025-07-28,7.6,1.2,2.0,0.6,28.8,36.4,0.04,67.3
2025-07-29,7.557,1.236,1.671,0.557,27.6,36.7,0.03,64.0
2025-07-30,7.514,1.271,1.343,0.514,28.3,36.3,0.02,62.9
2025-07-31,7.471,1.307,1.014,0.471,29.3,34.6,0.01,62.3
2025-08-01,7.429,1.343,0.686,0.429,27.8,35.1,0.0,66.9
2025-08-02,7.386,1.379,0.357,0.386,27.3,36.2,0.65,62.1
2025-08-03,7.343,1.414,0.029,0.343,24.0,32.5,1.3,69.0
2025-08-04,7.3,1.45,-0.3,0.3,23.7,33.9,1.9,75.5
2025-08-05,7.271,1.286,-0.286,0.329,25.4,33.5,11.95,67.4
2025-08-06,7.243,1.121,-0.271,0.357,25.8,29.3,22.0,89.0
2025-08-07,7.214,0.957,-0.257,0.386,25.4,32.3,14.15,70.8
2025-08-08,7.186,0.793,-0.243,0.414,23.9,30.2,6.3,74.8
2025-08-09,7.157,0.629,-0.229,0.443,23.1,26.4,3.5,82.1
2025-08-10,7.129,0.464,-0.214,0.471,21.0,33.2,1.75,70.0
2025-08-11,7.1,0.3,-0.2,0.5,25.0,29.5,0.0,73.9
2025-08-12,7.071,0.536,-0.2,0.529,23.3,34.1,63.35,62.9
2025-08-13,7.043,0.771,-0.2,0.557,22.0,27.1,126.7,91.8
2025-08-14,7.014,1.007,-0.2,0.586,24.2,26.9,47.8,91.1
2025-08-15,6.986,1.243,-0.2,0.614,24.4,30.9,0.0,84.3
2025-08-16,6.957,1.479,-0.2,0.643,25.5,32.2,0.733,76.0
2025-08-17,6.929,1.714,-0.2,0.671,26.1,32.0,1.467,76.3
2025-08-18,6.9,1.95,-0.2,0.7,27.0,32.9,2.2,75.6
2025-08-19,7.1,1.8,0.029,0.5,26.9,32.3,1.1,75.3
2025-08-20,7.3,1.65,0.257,0.3,26.9,32.8,0.0,74.5
2025-08-21,7.5,1.5,0.486,0.1,27.4,34.3,3.42,70.6
2025-08-22,7.7,1.35,0.714,-0.1,26.1,33.5,6.84,71.5
2025-08-23,7.9,1.2,0.943,-0.3,27.4,32.2,10.26,74.9
2025-08-24,8.1,1.05,1.171,-0.5,26.9,34.7,13.68,69.4
2025-08-25,8.3,0.9,1.4,-0.7,26.3,32.2,17.1,80.6
2025-08-26,8.333,0.979,1.233,-0.633,25.5,31.8,5.4,81.8
2025-08-27,8.367,1.057,1.067,-0.567,23.6,30.8,14.333,73.8
2025-08-28,8.4,1.136,0.9,-0.5,24.7,31.0,23.267,72.9
2025-08-29,8.433,1.214,0.733,-0.433,27.3,32.8,32.2,82.0
2025-08-30,8.467,1.293,0.567,-0.367,25.8,31.8,23.9,81.1
2025-08-31,8.5,1.371,0.4,-0.3,25.1,31.8,0.0,75.3
2025-09-01,8.533,1.45,0.233,-0.233,24.4,28.2,20.4,87.3
2025-09-02,8.75,1.443,0.233,-0.233,22.0,30.6,28.333,74.6
2025-09-03,8.967,1.436,0.233,-0.233,22.6,32.1,36.267,67.5
2025-09-04,9.183,1.429,0.233,-0.233,22.8,29.8,44.2,82.1
2025-09-05,9.4,1.421,0.233,-0.233,23.5,33.0,40.15,68.5
2025-09-06,9.617,1.414,0.233,-0.233,25.4,30.4,36.1,86.6
2025-09-07,9.833,1.407,0.233,-0.233,22.3,28.3,0.2,77.5
2025-09-08,10.05,1.4,0.233,-0.233,20.6,29.5,0.0,73.0
2025-09-09,10.083,1.694,0.233,-0.233,21.4,26.9,0.0,71.9
2025-09-10,10.117,1.988,0.233,-0.233,18.4,31.5,2.267,61.1
2025-09-11,10.15,2.282,0.233,-0.233,19.9,31.7,4.533,57.6
2025-09-12,10.183,2.576,0.233,-0.233,21.1,26.3,6.8,68.8
2025-09-13,10.217,2.87,0.233,-0.233,20.4,27.6,63.7,81.0
2025-09-14,10.25,3.164,0.233,-0.233,21.5,29.3,48.3,72.0
2025-09-15,10.283,3.458,0.233,-0.233,20.8,30.7,32.9,71.6
2025-09-16,10.133,3.321,0.233,-0.233,22.2,27.1,17.5,86.8
2025-09-17,9.983,3.185,0.233,-0.233,21.2,24.0,52.7,92.0
2025-09-18,9.833,3.048,0.233,-0.233,19.6,26.0,33.25,74.4
2025-09-19,9.683,2.911,0.233,-0.233,17.9,21.4,13.8,82.0
2025-09-20,9.533,2.774,0.233,-0.233,17.5,23.6,35.3,85.4
2025-09-21,9.383,2.637,0.233,-0.233,17.2,27.3,23.533,67.0
2025-09-22,9.233,2.5,0.233,-0.233,17.6,25.1,11.767,59.8
2025-09-23,9.267,2.629,0.233,-0.233,19.2,26.8,0.0,56.5
2025-09-24,9.3,2.757,0.233,-0.233,20.4,23.7,35.2,81.8
2025-09-25,9.333,2.886,0.233,-0.233,20.2,26.4,0.3,80.0
2025-09-26,9.367,3.014,0.233,-0.233,17.8,27.1,15.033,78.1
2025-09-27,9.4,3.143,0.233,-0.233,17.6,27.2,29.767,71.1
2025-09-28,9.433,3.271,0.233,-0.233,18.4,21.9,44.5,85.6
2025-09-29,9.467,3.4,0.233,-0.233,16.6,23.9,35.76,77.8
2025-09-30,9.5,3.579,0.233,-0.233,17.3,24.0,27.02,81.3
2025-10-01,9.533,3.757,0.233,-0.233,16.7,25.6,18.28,78.1
2025-10-02,9.567,3.936,0.233,-0.233,17.3,25.8,9.54,74.5
2025-10-03,9.6,4.114,0.233,-0.233,19.8,22.3,0.8,75.5
2025-10-04,9.633,4.293,0.233,-0.233,20.9,25.0,0.0,74.6
2025-10-05,9.667,4.471,0.233,-0.233,20.6,22.3,18.1,89.6
2025-10-06,9.7,4.65,0.233,-0.233,15.4,20.7,36.8,93.8
2025-10-07,9.733,4.943,0.233,-0.233,15.5,20.0,7.1,94.9
2025-10-08,9.767,5.236,0.233,-0.233,17.2,28.0,0.0,72.8
2025-10-09,9.8,5.529,0.233,-0.233,16.9,22.6,0.0,69.6
2025-10-10,9.833,5.821,0.233,-0.233,16.0,17.7,49.3,98.1
2025-10-11,9.867,6.114,0.233,-0.233,17.3,23.8,22.5,93.1
2025-10-12,9.9,6.407,0.233,-0.233,17.6,21.4,0.1,84.6
2025-10-13,9.933,6.7,0.233,-0.233,13.9,18.3,25.1,94.4
2025-10-14,10.083,7.079,0.233,-0.233,14.4,20.9,0.6,80.3
2025-10-15,10.233,7.457,0.233,-0.233,16.1,25.3,1.5,74.8
2025-10-16,10.383,7.836,0.233,-0.233,17.0,24.8,1.3,75.3
2025-10-17,10.533,8.214,0.233,-0.233,15.6,24.8,11.3,74.8
2025-10-18,10.683,8.593,0.233,-0.233,14.2,18.6,11.2,87.8
2025-10-19,10.833,8.971,0.233,-0.233,8.9,19.2,9.862,71.5
2025-10-20,10.983,9.35,0.233,-0.233,5.3,16.5,8.525,65.9
2025-10-21,11.818,9.657,1.035,-1.035,4.8,14.1,7.188,68.3
2025-10-22,12.652,9.964,1.836,-1.836,6.6,18.6,5.85,72.1
2025-10-23,13.487,10.271,2.637,-2.637,11.8,19.6,4.512,70.3
2025-10-24,14.321,10.579,3.438,-3.438,11.3,21.5,3.175,66.5
2025-10-25,15.156,10.886,4.239,-4.239,12.6,17.7,1.838,66.9
2025-10-26,15.99,11.193,5.04,-5.04,10.6,13.9,0.5,70.1
2025-10-27,16.825,11.5,5.842,-5.842,3.7,12.2,0.42,45.0
2025-10-28,17.66,13.914,5.842,-5.842,3.0,14.4,0.34,52.4
2025-10-29,18.494,16.329,5.842,-5.842,6.2,18.3,0.26,65.0
2025-10-30,19.329,18.743,5.842,-5.842,7.7,18.2,0.18,70.3
2025-10-31,20.163,21.157,5.842,-5.842,11.3,20.7,0.1,69.9
2025-11-01,20.998,23.571,5.842,-5.842,10.5,17.7,2.4,73.0
2025-11-02,21.832,25.986,5.842,-5.842,3.7,11.7,0.2,57.0
2025-11-03,22.667,28.4,5.842,-5.842,0.5,14.7,0.167,54.1
2025-11-04,23.826,28.136,6.167,-6.167,5.5,16.3,0.133,60.6
2025-11-05,24.986,27.871,6.492,-6.492,5.7,19.0,0.1,60.0
2025-11-06,26.145,27.607,6.817,-6.817,7.3,18.8,0.067,69.9
2025-11-07,27.305,27.343,7.142,-7.142,8.3,19.9,0.033,66.3
2025-11-08,28.464,27.079,7.467,-7.467,12.3,17.0,0.0,69.4
2025-11-09,29.624,26.814,7.792,-7.792,10.4,17.6,0.038,64.1
2025-11-10,30.783,26.55,8.117,-8.117,5.4,12.7,0.075,37.6
2025-11-11,31.464,28.264,7.638,-7.638,3.9,15.1,0.112,57.6
2025-11-12,32.145,29.979,7.16,-7.16,6.0,17.7,0.15,65.5
2025-11-13,32.826,31.693,6.681,-6.681,6.7,17.6,0.188,65.4
2025-11-14,33.507,33.407,6.202,-6.202,4.5,15.1,0.225,53.8
2025-11-15,34.188,35.121,5.724,-5.724,3.6,17.5,0.262,49.1
2025-11-16,34.869,36.836,5.245,-5.245,5.5,18.7,0.3,58.4
2025-11-17,35.55,38.55,4.767,-4.767,-0.7,9.7,1.133,37.4
2025-11-18,39.471,38.914,4.514,-4.514,-2.0,6.5,1.967,47.1
2025-11-19,43.393,39.279,4.262,-4.262,-1.6,8.6,2.8,50.1
2025-11-20,47.314,39.643,4.01,-4.01,1.6,14.6,3.633,58.8
2025-11-21,51.236,40.007,3.757,-3.757,1.0,12.5,4.467,58.5
2025-11-22,55.157,40.371,3.505,-3.505,5.4,15.1,5.3,65.3
2025-11-23,59.079,40.736,3.252,-3.252,6.6,14.4,6.133,69.6
2025-11-24,63.0,41.1,3.0,-3.0,9.6,16.8,6.967,72.5
2025-11-25,62.471,39.857,2.043,-2.043,5.3,9.6,7.8,81.1
2025-11-26,61.943,38.614,1.086,-1.086,3.5,10.9,8.9,66.4
2025-11-27,61.414,37.371,0.129,-0.129,2.5,8.7,10.0,77.4
2025-11-28,60.886,36.129,-0.829,0.829,-1.3,7.0,5.05,56.4
2025-11-29,60.357,34.886,-1.786,1.786,0.3,9.3,0.1,57.1
2025-11-30,59.829,33.643,-2.743,2.743,9.1,16.1,0.88,78.8
2025-12-01,59.3,32.4,-3.7,3.7,2.3,12.2,1.66,50.5
2025-12-02,58.043,32.507,-4.429,4.957,-5.4,3.3,2.44,41.1
2025-12-03,56.786,32.614,-5.157,6.214,-8.1,-2.8,3.22,41.4
2025-12-04,55.529,32.721,-5.886,7.471,-9.4,3.5,4.0,49.6
2025-12-05,54.271,32.829,-6.614,8.729,-6.9,2.5,2.3,53.6
2025-12-06,53.014,32.936,-7.343,9.986,-2.0,4.5,0.6,70.9
2025-12-07,51.757,33.043,-8.071,11.243,3.4,13.4,3.06,77.4
2025-12-08,50.5,33.15,-8.8,12.5,0.8,7.3,5.52,45.4
2025-12-09,48.857,34.829,-9.186,14.143,-2.4,8.7,7.98,59.0
2025-12-10,47.214,36.507,-9.571,15.786,0.7,8.6,10.44,73.1
2025-12-11,45.571,38.186,-9.957,17.429,-1.8,8.4,12.9,68.3
2025-12-12,43.929,39.864,-10.343,19.071,-3.6,7.0,11.2,56.3
2025-12-13,42.286,41.543,-10.729,20.714,-0.8,4.5,9.5,81.5
2025-12-14,40.643,43.221,-11.114,22.357,-1.5,3.1,0.1,76.5
2025-12-15,39.0,44.9,-11.5,24.0,-3.5,4.5,1.1,76.4
2025-12-16,38.914,43.946,-10.764,24.086,2.1,5.0,2.1,88.5
2025-12-17,38.829,42.993,-10.029,24.171,1.2,7.6,1.65,72.8
2025-12-18,38.743,42.039,-9.293,24.257,-1.9,8.5,1.2,60.6
2025-12-19,38.657,41.086,-8.557,24.343,-0.7,9.9,0.75,66.5
2025-12-20,38.571,40.132,-7.821,24.429,1.0,10.7,0.3,74.1
2025-12-21,38.486,39.179,-7.086,24.514,-3.4,2.5,3.8,42.0
2025-12-22,38.4,38.225,-6.35,24.6,-5.9,5.1,7.3,44.8
2025-12-23,38.314,37.271,-5.614,24.686,0.1,4.3,10.8,70.9
2025-12-24,38.229,36.318,-4.879,24.771,-1.0,6.3,8.1,79.0
